order_id,customer_id,order_date,city,courier_partner,promised_date,delivery_date,order_status
O1523,C293,10/18/2025 0:00,Indore,FastEx,10/21/2025 0:00,10/23/2025 0:00,Delivered
O1524,C143,12/22/2025 0:00,Pune,QuickShip,12/26/2025 0:00,12/30/2025 0:00,RTO
O1525,C160,11/12/2025 0:00,Nagpur,ShipNow,11/14/2025 0:00,11/16/2025 0:00,Delivered
O1526,C11,11/4/2025 0:00,Nagpur,QuickShip,11/8/2025 0:00,11/12/2025 0:00,RTO
O1527,C138,12/17/2025 0:00,Mumbai,ShipNow,12/21/2025 0:00,12/23/2025 0:00,Delivered
O1528,C78,11/27/2025 0:00,Nagpur,QuickShip,11/30/2025 0:00,12/4/2025 0:00,RTO
O1529,C77,11/2/2025 0:00,Indore,ShipNow,11/4/2025 0:00,11/7/2025 0:00,Delivered
O1530,C254,10/14/2025 0:00,Nagpur,QuickShip,10/17/2025 0:00,10/20/2025 0:00,Delivered
O1531,C258,11/3/2025 0:00,Pune,ShipNow,11/6/2025 0:00,11/7/2025 0:00,Delivered
O1532,C320,11/30/2025 0:00,Nagpur,QuickShip,12/3/2025 0:00,12/8/2025 0:00,RTO
O1533,C291,10/4/2025 0:00,Mumbai,QuickShip,10/6/2025 0:00,10/8/2025 0:00,Delivered
O1534,C263,12/27/2025 0:00,Pune,QuickShip,12/29/2025 0:00,12/31/2025 0:00,Cancelled
O1535,C85,11/28/2025 0:00,Pune,QuickShip,12/1/2025 0:00,12/2/2025 0:00,Delivered
O1536,C146,10/29/2025 0:00,Mumbai,FastEx,10/31/2025 0:00,10/31/2025 0:00,Delivered
O1537,C323,12/22/2025 0:00,Indore,FastEx,12/25/2025 0:00,12/25/2025 0:00,Delivered
O1538,C42,10/6/2025 0:00,Pune,FastEx,10/8/2025 0:00,10/8/2025 0:00,Delivered
O1539,C374,11/18/2025 0:00,Indore,ShipNow,11/20/2025 0:00,11/21/2025 0:00,Delivered
O1540,C125,11/9/2025 0:00,Pune,FastEx,11/13/2025 0:00,11/13/2025 0:00,Delivered
O1541,C167,12/22/2025 0:00,Pune,FastEx,12/25/2025 0:00,12/27/2025 0:00,Delivered
O1542,C241,12/4/2025 0:00,Indore,QuickShip,12/8/2025 0:00,12/9/2025 0:00,Delivered
O1543,C280,12/8/2025 0:00,Pune,FastEx,12/12/2025 0:00,12/13/2025 0:00,Delivered
O1544,C188,10/27/2025 0:00,Indore,QuickShip,10/30/2025 0:00,10/31/2025 0:00,Delivered
O1545,C302,12/19/2025 0:00,Mumbai,FastEx,12/22/2025 0:00,12/24/2025 0:00,Delivered
O1546,C19,10/6/2025 0:00,Indore,ShipNow,10/8/2025 0:00,10/10/2025 0:00,Delivered
O1547,C68,10/13/2025 0:00,Mumbai,ShipNow,10/16/2025 0:00,10/17/2025 0:00,Delivered
O1548,C218,12/3/2025 0:00,Pune,ShipNow,12/7/2025 0:00,12/8/2025 0:00,Delivered
O1549,C102,12/1/2025 0:00,Indore,QuickShip,12/5/2025 0:00,12/8/2025 0:00,Delivered
O1550,C42,10/19/2025 0:00,Pune,ShipNow,10/22/2025 0:00,10/23/2025 0:00,Cancelled
O1551,C288,12/15/2025 0:00,Indore,FastEx,12/19/2025 0:00,12/19/2025 0:00,Delivered
O1552,C167,12/19/2025 0:00,Mumbai,FastEx,12/21/2025 0:00,12/21/2025 0:00,Cancelled
O1553,C109,11/12/2025 0:00,Mumbai,FastEx,11/16/2025 0:00,11/18/2025 0:00,Delivered
O1554,C36,12/13/2025 0:00,Indore,QuickShip,12/15/2025 0:00,12/18/2025 0:00,Delivered
O1555,C232,12/28/2025 0:00,Mumbai,QuickShip,1/1/2026 0:00,1/3/2026 0:00,Delivered
O1556,C229,10/20/2025 0:00,Pune,QuickShip,10/22/2025 0:00,10/24/2025 0:00,Cancelled
O1557,C353,12/7/2025 0:00,Pune,FastEx,12/9/2025 0:00,12/10/2025 0:00,Delivered
O1558,C164,11/13/2025 0:00,Nagpur,QuickShip,11/16/2025 0:00,11/20/2025 0:00,RTO
O1559,C387,10/23/2025 0:00,Mumbai,QuickShip,10/25/2025 0:00,10/29/2025 0:00,RTO
O1560,C73,10/2/2025 0:00,Pune,QuickShip,10/5/2025 0:00,10/8/2025 0:00,Delivered
O1561,C136,10/22/2025 0:00,Indore,QuickShip,10/26/2025 0:00,10/31/2025 0:00,RTO
O1562,C353,11/26/2025 0:00,Mumbai,FastEx,11/30/2025 0:00,12/2/2025 0:00,Delivered
O1563,C379,12/11/2025 0:00,Pune,ShipNow,12/15/2025 0:00,12/15/2025 0:00,Delivered
O1564,C70,10/7/2025 0:00,Mumbai,QuickShip,10/9/2025 0:00,10/12/2025 0:00,Delivered
O1565,C196,12/17/2025 0:00,Indore,FastEx,12/21/2025 0:00,12/22/2025 0:00,Delivered
O1566,C269,11/25/2025 0:00,Pune,FastEx,11/29/2025 0:00,11/30/2025 0:00,Delivered
O1567,C49,12/6/2025 0:00,Nagpur,QuickShip,12/9/2025 0:00,12/14/2025 0:00,RTO
O1568,C316,10/16/2025 0:00,Nagpur,ShipNow,10/19/2025 0:00,10/21/2025 0:00,Delivered
O1569,C130,12/22/2025 0:00,Mumbai,QuickShip,12/26/2025 0:00,12/28/2025 0:00,Delivered
O1570,C5,11/20/2025 0:00,Indore,FastEx,11/24/2025 0:00,11/27/2025 0:00,Delivered
O1571,C27,12/21/2025 0:00,Pune,ShipNow,12/23/2025 0:00,12/25/2025 0:00,Delivered
O1572,C160,12/19/2025 0:00,Indore,QuickShip,12/21/2025 0:00,12/25/2025 0:00,RTO
O1573,C149,12/11/2025 0:00,Pune,QuickShip,12/15/2025 0:00,12/18/2025 0:00,Cancelled
O1574,C264,10/12/2025 0:00,Mumbai,QuickShip,10/15/2025 0:00,10/18/2025 0:00,Delivered
O1575,C230,11/22/2025 0:00,Pune,FastEx,11/26/2025 0:00,11/28/2025 0:00,Delivered
O1576,C200,12/14/2025 0:00,Indore,QuickShip,12/16/2025 0:00,12/19/2025 0:00,Delivered
O1577,C50,10/5/2025 0:00,Indore,FastEx,10/8/2025 0:00,10/9/2025 0:00,Delivered
O1578,C67,10/27/2025 0:00,Mumbai,ShipNow,10/30/2025 0:00,11/1/2025 0:00,Delivered
O1579,C300,10/12/2025 0:00,Indore,QuickShip,10/14/2025 0:00,10/18/2025 0:00,RTO
O1580,C381,10/17/2025 0:00,Pune,QuickShip,10/21/2025 0:00,10/24/2025 0:00,Delivered
O1581,C58,10/6/2025 0:00,Mumbai,QuickShip,10/10/2025 0:00,10/14/2025 0:00,RTO
O1582,C259,10/5/2025 0:00,Pune,ShipNow,10/9/2025 0:00,10/11/2025 0:00,Delivered
O1583,C342,11/26/2025 0:00,Indore,ShipNow,11/28/2025 0:00,11/30/2025 0:00,Delivered
O1584,C326,10/28/2025 0:00,Mumbai,QuickShip,10/31/2025 0:00,11/4/2025 0:00,RTO
O1585,C130,12/17/2025 0:00,Pune,QuickShip,12/19/2025 0:00,12/21/2025 0:00,Delivered
O1586,C215,12/8/2025 0:00,Indore,QuickShip,12/12/2025 0:00,12/15/2025 0:00,Delivered
O1587,C172,11/28/2025 0:00,Indore,QuickShip,11/30/2025 0:00,12/2/2025 0:00,Delivered
O1588,C258,11/2/2025 0:00,Nagpur,FastEx,11/5/2025 0:00,11/8/2025 0:00,Delivered
O1589,C102,12/1/2025 0:00,Indore,QuickShip,12/3/2025 0:00,12/4/2025 0:00,Delivered
O1590,C209,11/19/2025 0:00,Pune,FastEx,11/23/2025 0:00,11/25/2025 0:00,Delivered
O1591,C291,10/19/2025 0:00,Mumbai,ShipNow,10/22/2025 0:00,10/22/2025 0:00,Delivered
O1592,C354,12/25/2025 0:00,Nagpur,FastEx,12/27/2025 0:00,12/28/2025 0:00,Delivered
O1593,C286,12/8/2025 0:00,Indore,ShipNow,12/10/2025 0:00,12/13/2025 0:00,Delivered
O1594,C116,12/5/2025 0:00,Indore,QuickShip,12/8/2025 0:00,12/11/2025 0:00,Cancelled
O1595,C264,11/16/2025 0:00,Indore,QuickShip,11/19/2025 0:00,11/22/2025 0:00,Delivered
O1596,C150,11/8/2025 0:00,Pune,QuickShip,11/12/2025 0:00,11/14/2025 0:00,Delivered
O1597,C300,12/7/2025 0:00,Nagpur,FastEx,12/10/2025 0:00,12/12/2025 0:00,Delivered
O1598,C36,11/2/2025 0:00,Pune,FastEx,11/6/2025 0:00,11/7/2025 0:00,Delivered
O1599,C333,10/13/2025 0:00,Nagpur,FastEx,10/15/2025 0:00,10/17/2025 0:00,Delivered
O1600,C287,12/23/2025 0:00,Mumbai,QuickShip,12/27/2025 0:00,12/29/2025 0:00,Delivered
O1601,C303,11/23/2025 0:00,Pune,QuickShip,11/25/2025 0:00,11/28/2025 0:00,Delivered
O1602,C311,10/7/2025 0:00,Pune,ShipNow,10/10/2025 0:00,10/12/2025 0:00,Delivered
O1603,C208,12/18/2025 0:00,Mumbai,FastEx,12/20/2025 0:00,12/20/2025 0:00,Delivered
O1604,C106,12/26/2025 0:00,Nagpur,FastEx,12/29/2025 0:00,1/1/2026 0:00,Delivered
O1605,C158,10/14/2025 0:00,Indore,QuickShip,10/16/2025 0:00,10/19/2025 0:00,Delivered
O1606,C121,12/26/2025 0:00,Mumbai,ShipNow,12/28/2025 0:00,12/28/2025 0:00,Delivered
O1607,C55,10/19/2025 0:00,Indore,QuickShip,10/21/2025 0:00,10/25/2025 0:00,RTO
O1608,C400,11/23/2025 0:00,Indore,QuickShip,11/25/2025 0:00,11/27/2025 0:00,Delivered
O1609,C12,10/20/2025 0:00,Mumbai,QuickShip,10/24/2025 0:00,10/26/2025 0:00,Delivered
O1610,C145,10/29/2025 0:00,Nagpur,FastEx,10/31/2025 0:00,11/3/2025 0:00,Delivered
O1611,C400,10/24/2025 0:00,Indore,ShipNow,10/28/2025 0:00,10/29/2025 0:00,Cancelled
O1612,C396,12/21/2025 0:00,Mumbai,QuickShip,12/24/2025 0:00,12/26/2025 0:00,Delivered
O1613,C136,12/2/2025 0:00,Pune,FastEx,12/5/2025 0:00,12/5/2025 0:00,Cancelled
O1614,C3,12/13/2025 0:00,Pune,QuickShip,12/17/2025 0:00,12/19/2025 0:00,Delivered
O1615,C144,11/26/2025 0:00,Pune,FastEx,11/29/2025 0:00,12/1/2025 0:00,Delivered
O1616,C30,10/8/2025 0:00,Mumbai,ShipNow,10/11/2025 0:00,10/13/2025 0:00,Delivered
O1617,C237,12/29/2025 0:00,Pune,FastEx,12/31/2025 0:00,1/2/2026 0:00,Delivered
O1618,C279,12/1/2025 0:00,Indore,QuickShip,12/3/2025 0:00,12/5/2025 0:00,Delivered
O1619,C348,10/29/2025 0:00,Pune,FastEx,10/31/2025 0:00,10/31/2025 0:00,Delivered
O1620,C115,12/13/2025 0:00,Pune,QuickShip,12/17/2025 0:00,12/20/2025 0:00,Delivered
O1621,C104,10/17/2025 0:00,Indore,ShipNow,10/21/2025 0:00,10/22/2025 0:00,Delivered
O1622,C118,12/5/2025 0:00,Pune,QuickShip,12/8/2025 0:00,12/10/2025 0:00,Delivered
O1623,C5,10/6/2025 0:00,Indore,QuickShip,10/8/2025 0:00,10/11/2025 0:00,Delivered
O1624,C360,11/27/2025 0:00,Pune,ShipNow,12/1/2025 0:00,12/1/2025 0:00,Delivered
O1625,C248,12/8/2025 0:00,Indore,FastEx,12/12/2025 0:00,12/14/2025 0:00,Delivered
O1626,C364,10/28/2025 0:00,Pune,FastEx,10/30/2025 0:00,10/30/2025 0:00,Delivered
O1627,C321,12/1/2025 0:00,Indore,FastEx,12/5/2025 0:00,12/6/2025 0:00,Cancelled
O1628,C121,11/10/2025 0:00,Mumbai,ShipNow,11/12/2025 0:00,11/14/2025 0:00,Delivered
O1629,C286,12/8/2025 0:00,Indore,FastEx,12/11/2025 0:00,12/14/2025 0:00,Delivered
O1630,C149,12/21/2025 0:00,Pune,QuickShip,12/24/2025 0:00,12/27/2025 0:00,Delivered
O1631,C84,12/29/2025 0:00,Pune,QuickShip,1/1/2026 0:00,1/3/2026 0:00,Delivered
O1632,C231,12/23/2025 0:00,Nagpur,FastEx,12/25/2025 0:00,12/27/2025 0:00,Delivered
O1633,C288,11/10/2025 0:00,Indore,FastEx,11/14/2025 0:00,11/14/2025 0:00,Delivered
O1634,C161,11/18/2025 0:00,Mumbai,FastEx,11/21/2025 0:00,11/22/2025 0:00,Delivered
O1635,C272,11/18/2025 0:00,Indore,QuickShip,11/21/2025 0:00,11/23/2025 0:00,Delivered
O1636,C38,12/15/2025 0:00,Indore,FastEx,12/18/2025 0:00,12/19/2025 0:00,Cancelled
O1637,C226,12/10/2025 0:00,Mumbai,FastEx,12/14/2025 0:00,12/14/2025 0:00,Delivered
O1638,C142,10/3/2025 0:00,Indore,ShipNow,10/7/2025 0:00,10/10/2025 0:00,Delivered
O1639,C292,10/10/2025 0:00,Mumbai,ShipNow,10/12/2025 0:00,10/13/2025 0:00,Delivered
O1640,C151,12/28/2025 0:00,Mumbai,FastEx,12/31/2025 0:00,1/2/2026 0:00,Delivered
O1641,C114,11/4/2025 0:00,Indore,FastEx,11/8/2025 0:00,11/10/2025 0:00,Delivered
O1642,C237,12/19/2025 0:00,Indore,FastEx,12/21/2025 0:00,12/22/2025 0:00,Delivered
O1643,C66,10/2/2025 0:00,Pune,QuickShip,10/5/2025 0:00,10/7/2025 0:00,Delivered
O1644,C361,10/24/2025 0:00,Pune,ShipNow,10/28/2025 0:00,10/28/2025 0:00,Delivered
O1645,C341,12/13/2025 0:00,Nagpur,FastEx,12/17/2025 0:00,12/18/2025 0:00,Delivered
O1646,C258,11/7/2025 0:00,Nagpur,FastEx,11/9/2025 0:00,11/10/2025 0:00,Delivered
O1647,C249,10/22/2025 0:00,Indore,ShipNow,10/25/2025 0:00,10/25/2025 0:00,Delivered
O1648,C331,10/26/2025 0:00,Mumbai,QuickShip,10/29/2025 0:00,10/31/2025 0:00,Delivered
O1649,C323,11/12/2025 0:00,Nagpur,FastEx,11/16/2025 0:00,11/18/2025 0:00,Delivered
O1650,C180,11/24/2025 0:00,Indore,QuickShip,11/27/2025 0:00,11/28/2025 0:00,Delivered
O1651,C190,11/8/2025 0:00,Nagpur,FastEx,11/10/2025 0:00,11/12/2025 0:00,Delivered
O1652,C154,10/29/2025 0:00,Mumbai,FastEx,11/2/2025 0:00,11/4/2025 0:00,Delivered
O1653,C196,10/20/2025 0:00,Indore,ShipNow,10/24/2025 0:00,10/25/2025 0:00,Delivered
O1654,C311,11/10/2025 0:00,Mumbai,ShipNow,11/12/2025 0:00,11/12/2025 0:00,Delivered
O1655,C262,11/23/2025 0:00,Indore,QuickShip,11/27/2025 0:00,11/29/2025 0:00,Delivered
O1656,C143,10/20/2025 0:00,Nagpur,ShipNow,10/23/2025 0:00,10/25/2025 0:00,Delivered
O1657,C342,10/19/2025 0:00,Pune,QuickShip,10/22/2025 0:00,10/24/2025 0:00,Cancelled
O1658,C316,12/23/2025 0:00,Nagpur,ShipNow,12/27/2025 0:00,12/29/2025 0:00,Delivered
O1659,C101,12/5/2025 0:00,Nagpur,QuickShip,12/7/2025 0:00,12/11/2025 0:00,RTO
O1660,C244,10/30/2025 0:00,Pune,ShipNow,11/1/2025 0:00,11/1/2025 0:00,Delivered
O1661,C12,11/22/2025 0:00,Pune,ShipNow,11/25/2025 0:00,11/27/2025 0:00,Delivered
O1662,C239,11/3/2025 0:00,Indore,FastEx,11/5/2025 0:00,11/6/2025 0:00,Delivered
O1663,C49,10/22/2025 0:00,Indore,ShipNow,10/26/2025 0:00,10/28/2025 0:00,Cancelled
O1664,C42,12/6/2025 0:00,Mumbai,ShipNow,12/10/2025 0:00,12/10/2025 0:00,Delivered
O1665,C166,10/6/2025 0:00,Mumbai,ShipNow,10/9/2025 0:00,10/11/2025 0:00,Cancelled
O1666,C82,12/18/2025 0:00,Nagpur,FastEx,12/21/2025 0:00,12/21/2025 0:00,Delivered
O1667,C291,10/27/2025 0:00,Pune,ShipNow,10/30/2025 0:00,10/30/2025 0:00,Delivered
O1668,C158,10/10/2025 0:00,Mumbai,ShipNow,10/12/2025 0:00,10/14/2025 0:00,Delivered
O1669,C216,12/12/2025 0:00,Nagpur,FastEx,12/16/2025 0:00,12/18/2025 0:00,Delivered
O1670,C158,11/17/2025 0:00,Pune,ShipNow,11/21/2025 0:00,11/23/2025 0:00,Delivered
O1671,C134,12/9/2025 0:00,Indore,FastEx,12/13/2025 0:00,12/15/2025 0:00,Delivered
O1672,C67,11/28/2025 0:00,Nagpur,FastEx,12/1/2025 0:00,12/3/2025 0:00,Delivered
O1673,C336,11/28/2025 0:00,Indore,QuickShip,12/2/2025 0:00,12/6/2025 0:00,RTO
O1674,C7,10/2/2025 0:00,Mumbai,QuickShip,10/4/2025 0:00,10/7/2025 0:00,Cancelled
O1675,C14,10/29/2025 0:00,Mumbai,QuickShip,10/31/2025 0:00,11/1/2025 0:00,Delivered
O1676,C73,12/7/2025 0:00,Pune,FastEx,12/11/2025 0:00,12/13/2025 0:00,Delivered
O1677,C399,12/4/2025 0:00,Nagpur,ShipNow,12/7/2025 0:00,12/7/2025 0:00,Delivered
O1678,C163,12/22/2025 0:00,Indore,FastEx,12/26/2025 0:00,12/29/2025 0:00,Delivered
O1679,C66,10/26/2025 0:00,Pune,FastEx,10/28/2025 0:00,10/28/2025 0:00,Delivered
O1680,C347,12/28/2025 0:00,Mumbai,FastEx,12/30/2025 0:00,1/1/2026 0:00,Delivered
O1681,C130,10/10/2025 0:00,Mumbai,QuickShip,10/12/2025 0:00,10/13/2025 0:00,Delivered
O1682,C206,11/22/2025 0:00,Nagpur,ShipNow,11/26/2025 0:00,11/29/2025 0:00,Delivered
O1683,C276,12/18/2025 0:00,Indore,QuickShip,12/20/2025 0:00,12/24/2025 0:00,RTO
O1684,C256,11/28/2025 0:00,Nagpur,ShipNow,12/1/2025 0:00,12/3/2025 0:00,Delivered
O1685,C266,10/22/2025 0:00,Indore,FastEx,10/26/2025 0:00,10/26/2025 0:00,Delivered
O1686,C25,11/20/2025 0:00,Indore,QuickShip,11/24/2025 0:00,11/27/2025 0:00,Delivered
O1687,C281,11/17/2025 0:00,Nagpur,QuickShip,11/19/2025 0:00,11/21/2025 0:00,Delivered
O1688,C253,10/21/2025 0:00,Pune,QuickShip,10/23/2025 0:00,10/26/2025 0:00,Delivered
O1689,C310,10/22/2025 0:00,Nagpur,FastEx,10/25/2025 0:00,10/27/2025 0:00,Delivered
O1690,C289,10/30/2025 0:00,Nagpur,QuickShip,11/3/2025 0:00,11/7/2025 0:00,RTO
O1691,C164,10/25/2025 0:00,Mumbai,QuickShip,10/27/2025 0:00,10/30/2025 0:00,Delivered
O1692,C95,10/28/2025 0:00,Mumbai,ShipNow,10/31/2025 0:00,11/2/2025 0:00,Cancelled
O1693,C270,12/4/2025 0:00,Nagpur,QuickShip,12/6/2025 0:00,12/9/2025 0:00,Delivered
O1694,C321,11/14/2025 0:00,Nagpur,FastEx,11/18/2025 0:00,11/21/2025 0:00,Delivered
O1695,C110,12/7/2025 0:00,Mumbai,QuickShip,12/9/2025 0:00,12/11/2025 0:00,Delivered
O1696,C336,10/7/2025 0:00,Indore,FastEx,10/11/2025 0:00,10/13/2025 0:00,Delivered
O1697,C310,11/18/2025 0:00,Nagpur,ShipNow,11/20/2025 0:00,11/22/2025 0:00,Delivered
O1698,C238,10/9/2025 0:00,Pune,QuickShip,10/13/2025 0:00,10/16/2025 0:00,Delivered
O1699,C381,11/5/2025 0:00,Pune,FastEx,11/8/2025 0:00,11/9/2025 0:00,Delivered
O1700,C387,12/22/2025 0:00,Pune,ShipNow,12/26/2025 0:00,12/26/2025 0:00,Cancelled
O1701,C390,10/1/2025 0:00,Nagpur,QuickShip,10/4/2025 0:00,10/6/2025 0:00,Delivered
O1702,C25,10/10/2025 0:00,Indore,FastEx,10/14/2025 0:00,10/16/2025 0:00,Delivered
O1703,C141,11/5/2025 0:00,Indore,QuickShip,11/8/2025 0:00,11/10/2025 0:00,Delivered
O1704,C117,12/12/2025 0:00,Mumbai,FastEx,12/14/2025 0:00,12/15/2025 0:00,Delivered
O1705,C392,11/15/2025 0:00,Nagpur,ShipNow,11/19/2025 0:00,11/22/2025 0:00,Delivered
O1706,C25,11/1/2025 0:00,Indore,ShipNow,11/3/2025 0:00,11/5/2025 0:00,Delivered
O1707,C79,11/1/2025 0:00,Nagpur,ShipNow,11/4/2025 0:00,11/5/2025 0:00,Delivered
O1708,C68,10/6/2025 0:00,Mumbai,QuickShip,10/10/2025 0:00,10/12/2025 0:00,Delivered
O1709,C173,11/17/2025 0:00,Mumbai,QuickShip,11/21/2025 0:00,11/22/2025 0:00,Delivered
O1710,C12,11/7/2025 0:00,Mumbai,ShipNow,11/9/2025 0:00,11/9/2025 0:00,Delivered
O1711,C288,10/17/2025 0:00,Pune,FastEx,10/21/2025 0:00,10/21/2025 0:00,Delivered
O1712,C128,12/13/2025 0:00,Nagpur,QuickShip,12/17/2025 0:00,12/21/2025 0:00,RTO
O1713,C96,10/27/2025 0:00,Mumbai,QuickShip,10/29/2025 0:00,10/31/2025 0:00,Delivered
O1714,C92,11/23/2025 0:00,Nagpur,FastEx,11/27/2025 0:00,11/28/2025 0:00,Delivered
O1715,C141,11/19/2025 0:00,Pune,QuickShip,11/21/2025 0:00,11/24/2025 0:00,Delivered
O1716,C31,11/4/2025 0:00,Pune,ShipNow,11/6/2025 0:00,11/6/2025 0:00,Delivered
O1717,C334,12/24/2025 0:00,Mumbai,ShipNow,12/26/2025 0:00,12/28/2025 0:00,Delivered
O1718,C20,10/25/2025 0:00,Mumbai,FastEx,10/27/2025 0:00,10/29/2025 0:00,Delivered
O1719,C146,10/28/2025 0:00,Indore,FastEx,10/30/2025 0:00,11/1/2025 0:00,Delivered
O1720,C316,10/15/2025 0:00,Nagpur,FastEx,10/18/2025 0:00,10/20/2025 0:00,Delivered
O1721,C390,10/4/2025 0:00,Mumbai,ShipNow,10/7/2025 0:00,10/8/2025 0:00,Delivered
O1722,C160,12/12/2025 0:00,Indore,FastEx,12/14/2025 0:00,12/16/2025 0:00,Delivered
O1723,C349,10/27/2025 0:00,Nagpur,QuickShip,10/30/2025 0:00,11/1/2025 0:00,Cancelled
O1724,C43,10/26/2025 0:00,Mumbai,FastEx,10/29/2025 0:00,10/29/2025 0:00,Delivered
O1725,C254,10/19/2025 0:00,Indore,QuickShip,10/23/2025 0:00,10/26/2025 0:00,Delivered
O1726,C130,10/17/2025 0:00,Indore,FastEx,10/19/2025 0:00,10/19/2025 0:00,Delivered
O1727,C60,11/12/2025 0:00,Nagpur,ShipNow,11/15/2025 0:00,11/15/2025 0:00,Delivered
O1728,C151,11/10/2025 0:00,Indore,FastEx,11/14/2025 0:00,11/16/2025 0:00,Delivered
O1729,C287,11/11/2025 0:00,Nagpur,QuickShip,11/15/2025 0:00,11/17/2025 0:00,Delivered
O1730,C5,11/19/2025 0:00,Nagpur,FastEx,11/21/2025 0:00,11/23/2025 0:00,Delivered
O1731,C266,12/23/2025 0:00,Nagpur,QuickShip,12/25/2025 0:00,12/28/2025 0:00,Delivered
O1732,C345,11/9/2025 0:00,Pune,ShipNow,11/13/2025 0:00,11/14/2025 0:00,Delivered
O1733,C130,11/8/2025 0:00,Indore,FastEx,11/10/2025 0:00,11/11/2025 0:00,Cancelled
O1734,C382,10/23/2025 0:00,Nagpur,ShipNow,10/25/2025 0:00,10/25/2025 0:00,Delivered
O1735,C267,11/21/2025 0:00,Mumbai,QuickShip,11/25/2025 0:00,11/27/2025 0:00,Delivered
O1736,C178,11/16/2025 0:00,Pune,FastEx,11/20/2025 0:00,11/20/2025 0:00,Delivered
O1737,C253,12/2/2025 0:00,Pune,QuickShip,12/4/2025 0:00,12/8/2025 0:00,RTO
O1738,C56,12/8/2025 0:00,Indore,FastEx,12/11/2025 0:00,12/14/2025 0:00,Delivered
O1739,C83,11/12/2025 0:00,Nagpur,QuickShip,11/14/2025 0:00,11/17/2025 0:00,Delivered
O1740,C393,11/17/2025 0:00,Indore,ShipNow,11/20/2025 0:00,11/20/2025 0:00,Delivered
O1741,C99,11/3/2025 0:00,Pune,FastEx,11/7/2025 0:00,11/8/2025 0:00,Delivered
O1742,C149,11/9/2025 0:00,Nagpur,QuickShip,11/12/2025 0:00,11/16/2025 0:00,RTO
O1743,C329,12/14/2025 0:00,Mumbai,ShipNow,12/18/2025 0:00,12/20/2025 0:00,Delivered
O1744,C156,11/30/2025 0:00,Nagpur,ShipNow,12/2/2025 0:00,12/2/2025 0:00,Delivered
O1745,C190,11/19/2025 0:00,Pune,QuickShip,11/21/2025 0:00,11/25/2025 0:00,RTO
O1746,C371,12/6/2025 0:00,Mumbai,ShipNow,12/10/2025 0:00,12/11/2025 0:00,Delivered
O1747,C263,12/1/2025 0:00,Nagpur,QuickShip,12/5/2025 0:00,12/8/2025 0:00,Delivered
O1748,C80,11/27/2025 0:00,Mumbai,FastEx,12/1/2025 0:00,12/1/2025 0:00,Delivered
O1749,C400,11/2/2025 0:00,Mumbai,ShipNow,11/4/2025 0:00,11/5/2025 0:00,Delivered
O1750,C252,12/14/2025 0:00,Pune,QuickShip,12/16/2025 0:00,12/19/2025 0:00,Delivered
O1751,C97,10/16/2025 0:00,Mumbai,QuickShip,10/19/2025 0:00,10/22/2025 0:00,Delivered
O1752,C260,12/21/2025 0:00,Indore,QuickShip,12/25/2025 0:00,12/30/2025 0:00,RTO
O1753,C260,11/17/2025 0:00,Pune,ShipNow,11/20/2025 0:00,11/21/2025 0:00,Delivered
O1754,C103,10/10/2025 0:00,Indore,ShipNow,10/12/2025 0:00,10/12/2025 0:00,Delivered
O1755,C40,12/21/2025 0:00,Mumbai,QuickShip,12/24/2025 0:00,12/26/2025 0:00,Delivered
O1756,C273,11/7/2025 0:00,Indore,FastEx,11/10/2025 0:00,11/11/2025 0:00,Delivered
O1757,C101,10/19/2025 0:00,Nagpur,QuickShip,10/21/2025 0:00,10/24/2025 0:00,Delivered
O1758,C359,11/5/2025 0:00,Mumbai,QuickShip,11/7/2025 0:00,11/10/2025 0:00,Delivered
O1759,C380,11/28/2025 0:00,Nagpur,FastEx,12/2/2025 0:00,12/4/2025 0:00,Delivered
O1760,C308,12/2/2025 0:00,Indore,ShipNow,12/5/2025 0:00,12/7/2025 0:00,Delivered
O1761,C221,12/16/2025 0:00,Nagpur,QuickShip,12/18/2025 0:00,12/20/2025 0:00,Delivered
O1762,C308,11/15/2025 0:00,Mumbai,FastEx,11/17/2025 0:00,11/18/2025 0:00,Delivered
O1763,C124,10/3/2025 0:00,Nagpur,FastEx,10/6/2025 0:00,10/8/2025 0:00,Delivered
O1764,C231,12/13/2025 0:00,Indore,FastEx,12/15/2025 0:00,12/17/2025 0:00,Delivered
O1765,C178,12/4/2025 0:00,Indore,ShipNow,12/8/2025 0:00,12/9/2025 0:00,Cancelled
O1766,C63,10/8/2025 0:00,Indore,FastEx,10/12/2025 0:00,10/13/2025 0:00,Delivered
O1767,C116,11/20/2025 0:00,Mumbai,FastEx,11/23/2025 0:00,11/23/2025 0:00,Cancelled
O1768,C191,12/20/2025 0:00,Indore,QuickShip,12/24/2025 0:00,12/27/2025 0:00,Delivered
O1769,C62,12/12/2025 0:00,Mumbai,FastEx,12/14/2025 0:00,12/14/2025 0:00,Cancelled
O1770,C256,10/6/2025 0:00,Nagpur,FastEx,10/8/2025 0:00,10/10/2025 0:00,Delivered
O1771,C7,12/28/2025 0:00,Indore,FastEx,12/30/2025 0:00,1/2/2026 0:00,Delivered
O1772,C155,11/8/2025 0:00,Nagpur,QuickShip,11/10/2025 0:00,11/13/2025 0:00,Delivered
O1773,C92,11/29/2025 0:00,Pune,QuickShip,12/2/2025 0:00,12/5/2025 0:00,Cancelled
